% American Institute of Steel Construction, 2017.  All values are mm raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W530X369	4.76000E+04	2.84000E+09	2.91000E+08	3.36000E+07	2.21000E+13	1.10000E+07	2.79000E+06	1.68193E+04	2.73892E+04
W530X332	4.29000E+04	2.53000E+09	2.56000E+08	2.48000E+07	1.93000E+13	9.85000E+06	2.46000E+06	1.50967E+04	2.44440E+04
W530X300	3.83000E+04	2.21000E+09	2.26000E+08	1.70000E+07	1.66000E+13	8.69000E+06	2.18000E+06	1.35032E+04	2.20838E+04
W530X272	3.46000E+04	1.97000E+09	2.01000E+08	1.28000E+07	1.46000E+13	7.80000E+06	1.95000E+06	1.21555E+04	1.98924E+04
W530X248	3.15000E+04	1.78000E+09	1.81000E+08	9.82000E+06	1.30000E+13	7.08000E+06	1.77000E+06	1.08871E+04	1.81333E+04
W530X219	2.79000E+04	1.51000E+09	1.57000E+08	6.41000E+06	1.10000E+13	6.11000E+06	1.52000E+06	1.02658E+04	1.54570E+04
W530X196	2.50000E+04	1.34000E+09	1.39000E+08	4.70000E+06	9.67000E+12	5.46000E+06	1.35000E+06	9.14192E+03	1.38666E+04
W530X182	2.32000E+04	1.23000E+09	1.27000E+08	3.74000E+06	8.78000E+12	5.03000E+06	1.24000E+06	8.39998E+03	1.28000E+04
W530X165	2.10000E+04	1.11000E+09	1.14000E+08	2.84000E+06	7.84000E+12	4.57000E+06	1.12000E+06	7.62902E+03	1.15726E+04
W530X150	1.92000E+04	1.01000E+09	1.03000E+08	2.17000E+06	7.04000E+12	4.15000E+06	1.01000E+06	6.90321E+03	1.05806E+04
W530X138	1.76000E+04	8.62000E+08	3.87000E+07	2.51000E+06	2.67000E+12	3.62000E+06	5.69000E+05	8.08256E+03	8.41998E+03
W530X123	1.57000E+04	7.62000E+08	3.39000E+07	1.81000E+06	2.32000E+12	3.21000E+06	5.00000E+05	7.11031E+03	7.50601E+03
W530X109	1.39000E+04	6.66000E+08	2.94000E+07	1.26000E+06	1.99000E+12	2.82000E+06	4.36000E+05	6.22321E+03	6.60429E+03
W530X101	1.29000E+04	6.16000E+08	2.69000E+07	1.02000E+06	1.82000E+12	2.62000E+06	4.00000E+05	5.85354E+03	6.09133E+03
W530X92	1.18000E+04	5.54000E+08	2.39000E+07	7.62000E+05	1.60000E+12	2.36000E+06	3.56000E+05	5.41934E+03	5.44902E+03
W530X82	1.05000E+04	4.75000E+08	2.01000E+07	5.16000E+05	1.34000E+12	2.06000E+06	3.02000E+05	5.03225E+03	4.61380E+03
W530X72	9.10000E+03	3.99000E+08	1.61000E+07	3.34000E+05	1.06000E+12	1.75000E+06	2.44000E+05	4.65160E+03	3.76365E+03
